mturk_code,start_dt_tm,end_dt_tm,status_response_type,ip_address,progress,duration_seconds,finished,recorded_dt_tm,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distributional_channel,user_language,gender,geder_text,location,political_identification,political_identification_text,age,time_submit_article_control,time_submit_article_treatment,point_of_article,article_factual,article_effectiveness,support_tb,recommend_article,time_first_click_survey,time_last_click_survey,time_submit_survey,click_count_survey,group,time_first_click_article,time_last_click_article,time_submit_article,click_count_article,worker_id,assignment_id,task_time,phase
79129,12/2/2018 18:56,12/2/2018 19:00,IP Address,73.15.180.81,100,235,TRUE,12/2/2018 19:00,R_1QADBmBEJtdDW5i,,,,,37.99389648,-121.8088989,anonymous,EN,Male,,USA California ,Independent,,49-59,,165.887,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,4.568,20.896,21.572,5,Treatment,0,0,165.887,0,A1PUIGT83JOHH6,345LHZDEDXSB2KGP6SMMMG03XQ83UH,277,Primary
79187,12/2/2018 19:05,12/2/2018 19:10,IP Address,74.90.174.2,100,305,TRUE,12/2/2018 19:10,R_ddtoBioqyzoPUHf,,,,,40.831604,-73.90989685,anonymous,EN,Male,,USA NY,Independent,,26-35,250.772,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,4,5,12.609,26.392,27.555,5,Control,0,0,250.772,0,A2LXNWLMNXCL75,3TVSS0C0E10TT53OG77EMHPYC5XWTR,330,Primary
79855,12/2/2018 19:00,12/2/2018 19:01,IP Address,97.124.101.53,100,97,TRUE,12/2/2018 19:01,R_2TToN6toSUHfQeG,,,,,33.3092041,-111.9197998,anonymous,EN,Male,,"USA, Arizona",Democratic,,26-35,53.029,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,4,3,1.92,7.93,8.591,12,Control,3.862,3.862,53.029,1,APF1EAZT104LQ,3Q5C1WP23M1Y72CVIN0VQBTQ0P1519,374,Primary
80554,12/2/2018 18:59,12/2/2018 19:02,IP Address,100.0.27.41,100,175,TRUE,12/2/2018 19:02,R_xuAmqL3TICOqws9,,,,,42.47509766,-71.44830322,anonymous,EN,Female,,"MA, USA",Independent,,36-48,,95.726,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,3,3,2,17.815,58.964,59.932,7,Treatment,0,0,95.726,0,A2DSMI4NVFAVV1,3JJVG1YBEBXZK0UNKKTKWN6ZM1T5BT,194,Primary
80978,12/2/2018 19:11,12/2/2018 19:14,IP Address,107.142.196.62,100,210,TRUE,12/2/2018 19:15,R_3MxrXM6F6Tl1vbR,,,,,36.32659912,-84.19280243,anonymous,EN,Male,,"tn, usa",Independent,,49-59,109.276,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,13.364,27.565,28.835,5,Control,84.957,95.126,109.276,3,A24U4V1X87FO7B,3SUWZRL0MYDTA76LZU5FP1QKLTK6ED,228,Primary
81929,12/2/2018 19:12,12/2/2018 19:13,IP Address,172.56.36.150,100,72,TRUE,12/2/2018 19:13,R_2X57qd2vLFWwaBD,,,,,40.80349731,-74.18910217,anonymous,EN,Male,,Ny,Democratic,,18-24,,7.511,There is a single global strategy for tuberculosis treatment worldwide,Yes,5,5,5,0.531,10.361,10.981,20,Treatment,1.576,1.576,7.511,1,A39KVTVXJ5FU61,3QJOXOW4XJRVZARDMACWEXN6BTZEMV,98,Primary
82124,12/2/2018 19:11,12/2/2018 19:20,IP Address,172.91.193.20,100,539,TRUE,12/2/2018 19:20,R_2thWsGkBxgsrUih,,,,,34.39849854,-118.5534973,anonymous,EN,Female,,"Los Angeles, CA",Republican,,36-48,326.34,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,3,12.246,48.146,48.863,16,Control,9.474,326.229,326.34,39,A24S00E1UDRTT6,3ZDAD0O1T1D8I58EQC30O035L75XTN,589,Primary
83667,12/2/2018 18:56,12/2/2018 19:00,IP Address,71.89.62.152,100,267,TRUE,12/2/2018 19:00,R_DC9Q5eLCWNDia41,,,,,44.96539307,-89.70659637,anonymous,EN,Male,,"Wisconsin, United States ",Democratic,,26-35,191.62,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,4,1.559,29.952,30.605,27,Control,3.725,188.543,191.62,34,A3I1ZTAZ8X6RW5,3SB4CE2TJVV33995KCCJTVDDXIHAXC,293,Primary
83858,12/2/2018 18:55,12/2/2018 19:07,IP Address,192.241.68.42,100,738,TRUE,12/2/2018 19:07,R_32Skh9RmWRSrgPs,,,,,36.85290527,-76.28780365,anonymous,EN,Male,,USA and Alaska,Republican,,26-35,,400.33,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,5,25.529,219.086,222.382,5,Treatment,0,0,400.33,0,A1TUZW84PEG3SX,39U1BHVTDLRW27106NWCHKE1EC0T3F,787,Primary
84100,12/2/2018 19:19,12/2/2018 19:24,IP Address,192.182.175.240,100,283,TRUE,12/2/2018 19:24,R_31jG3STLVX0llB3,,,,,40.0269928,-81.58200073,anonymous,EN,Male,,"Ohio, USA",Republican,,59 or older,,197.476,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,4,5,25.519,39.319,40.07,5,Treatment,0,0,197.476,0,A32BQZSU4K9AVL,30OG32W0SUB1HSCDYBRWRCC6GJBNE6,316,Primary
84176,12/2/2018 18:54,12/2/2018 18:59,IP Address,108.5.148.222,100,304,TRUE,12/2/2018 18:59,R_yjXvOLylDzPt64F,,,,,40.79460144,-74.1631012,anonymous,EN,Male,,USA,Democratic,,59 or older,,235.988,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,17.872,40.639,42.233,6,Treatment,10.565,235.254,235.988,6,A25MAA14V6FLE3,39GAF6DQWR0F5WRAOEI8U9NPDD2V15,349,Primary
84325,12/2/2018 18:56,12/2/2018 19:13,IP Address,104.131.19.173,100,995,TRUE,12/2/2018 19:13,R_1jqELtse8MOdKV9,,,,,40.83439636,-74.13770294,anonymous,EN,Male,,"Estados Unido, Texas",Republican,,26-35,,19.875,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,547.148,559.029,560.386,5,Treatment,0,0,19.875,0,A2CR6CQKSN996X,3WETL7AQWT8UH5QA5REEE48NY9F531,1103,Primary
84360,12/2/2018 18:54,12/2/2018 18:55,IP Address,73.123.49.97,100,64,TRUE,12/2/2018 18:55,R_1rBualUGc6qVBdP,,,,,42.52740479,-71.75630188,anonymous,EN,Male,,United States Massachusetts,Democratic,,36-48,,17.24,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,2,1,4.447,20.38,21.615,6,Treatment,0,0,17.24,0,A37QEBDK240IFZ,3MMN5BL1WZ4SPCBGXQV0V6J9K44M37,81,Primary
84614,12/2/2018 19:15,12/2/2018 19:19,IP Address,137.118.203.220,100,188,TRUE,12/2/2018 19:19,R_3n8IowngRD7xL5G,,,,,45.72160339,-123.9048996,anonymous,EN,Male,,USA   Oregon,Democratic,,59 or older,127.606,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,2,2,5.146,33.446,34.428,5,Control,126.468,126.468,127.606,1,A14ADQ7RUN6TDY,3HUTX6F6VUNR4X0966W8403M9QP2OX,207,Primary
85593,12/2/2018 19:05,12/2/2018 19:06,IP Address,66.25.251.38,100,58,TRUE,12/2/2018 19:06,R_29mNiMtcKOOZJdD,,,,,30.28179932,-94.21910095,anonymous,EN,Male,,USA,Democratic,,36-48,,3.259,Tuberculosis is no longer a health issue.,Yes,3,3,3,2.261,13.571,15.762,7,Treatment,0,0,3.259,0,A352QLA6AIP5J2,3OONKJ5DKCJLSA05PZPJ5T6Q3WZBO5,143,Primary
85607,12/2/2018 19:18,12/2/2018 19:35,IP Address,76.208.44.104,100,966,TRUE,12/2/2018 19:35,R_116kUi0RuoNMo50,,,,,37.75100708,-97.8219986,anonymous,EN,Male,,"USA, Kentucky. ",Democratic,,26-35,858.067,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,4,4.77,56.671,57.767,12,Control,649.073,817.939,858.067,4,A1YV31LYI26TT5,3WR9XG3T63BUM5NXTYYUMTEP3FC476,1042,Primary
85891,12/2/2018 18:57,12/2/2018 18:59,IP Address,63.233.193.200,100,104,TRUE,12/2/2018 18:59,R_0DOqMdVREMoftTj,,,,,41.53849792,-90.56130219,anonymous,EN,Female,,United States,Independent,,26-35,72.2,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,2.735,12.767,13.374,6,Control,0,0,72.2,0,AVAJTAKT73XOO,3UNH76FOCS5T5F84MBOQL0FMT5ZYMP,138,Primary
87239,12/2/2018 19:11,12/2/2018 19:13,IP Address,75.70.169.240,100,158,TRUE,12/2/2018 19:13,R_3ND6NvQw6mm3JTN,,,,,39.73399353,-105.0259018,anonymous,EN,Female,,"USA, Colorado",Democratic,,36-48,105.665,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,4,1,2.497,18.293,19.518,5,Control,0,0,105.665,0,A5MU4516UHMAP,36AHBNMV1RCQ1L2R9IPN2ASSKRBYDB,174,Primary
87424,12/2/2018 18:55,12/2/2018 18:58,IP Address,99.101.203.105,100,136,TRUE,12/2/2018 18:58,R_afPHJ61kXeaRatX,,,,,30.17160034,-95.49849701,anonymous,EN,Female,,USA TX,Democratic,,36-48,64.761,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,2,1,8.111,32.743,33.286,10,Control,63.909,63.909,64.761,1,A238KV0ZMJCJ6I,3CCZ6YKWR7JGW7FQM0FO5HB9Y1P59I,153,Primary
87881,12/2/2018 19:16,12/2/2018 19:21,IP Address,184.90.21.134,100,307,TRUE,12/2/2018 19:21,R_3juulhn0MSlt1bb,,,,,29.28329468,-81.08820343,anonymous,EN,Male,,"USA, FL",Republican,,26-35,219.728,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,1,3,17.799,60.847,61.408,5,Control,139.477,153.99,219.728,2,A2ZDEERVRN5AMC,38F71OA9GTWN5OR9HLW2WF86NUFMFM,338,Primary
88056,12/2/2018 19:31,12/2/2018 19:36,IP Address,108.20.149.84,100,275,TRUE,12/2/2018 19:36,R_2qw9AtDPW6GSbsY,,,,,42.27980042,-71.25009918,anonymous,EN,Female,,"USA, MA",Democratic,,26-35,,177.28,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,2,30.368,65.349,66.988,6,Treatment,0,0,177.28,0,A21ZVZXOBDB9AV,30BXRYBRP4X3OWCTGDQP8YMA1BAWHP,301,Primary
88067,12/2/2018 18:55,12/2/2018 19:00,IP Address,66.128.161.89,100,302,TRUE,12/2/2018 19:00,R_vCYd2Ny3wLN9VS1,,,,,43.70939636,-98.02980042,anonymous,EN,Female,,"United States, South Dakota",Democratic,,36-48,180.583,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,5,4,5.284,22.804,24.08,6,Control,0,0,180.583,0,A3CEGD9ITLFUUD,3CCZ6YKWR7JGW7FQM0FO5HB9Y1O95L,345,Primary
88272,12/2/2018 19:15,12/2/2018 19:23,IP Address,24.254.223.211,100,476,TRUE,12/2/2018 19:23,R_2R8QS8F2OdhpYP7,,,,,36.73519897,-76.23840332,anonymous,EN,Female,,United States Virginia,Democratic,,36-48,,392.061,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,1,15.168,35.159,36.763,5,Treatment,0,0,392.061,0,A2POU9TTW177VH,3HYA4D452RJXYKNG73DIH6U8HPY2FB,505,Primary
88304,12/2/2018 18:54,12/2/2018 18:58,IP Address,208.189.216.246,100,225,TRUE,12/2/2018 18:58,R_3FIPHAbOlTiZqGI,,,,,30.08399963,-81.86450195,anonymous,EN,Male,,United States Florida,Republican,,36-48,,162.941,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,5,11.354,30.89,31.799,5,Treatment,0,0,162.941,0,ANWY0TG55MWW9,3YJ6NA41JBG9VTAISRFFSHUTL61PJI,248,Primary
88540,12/2/2018 18:55,12/2/2018 19:00,IP Address,100.36.38.198,100,336,TRUE,12/2/2018 19:00,R_3PnqIJve78GkV1z,,,,,38.93179321,-77.35269928,anonymous,EN,Female,,"Fairfax County, VA",Democratic,,26-35,,231.921,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,2.09,14.049,14.542,5,Treatment,39.318,52.125,231.921,33,A36Z99NZBX8NQ4,3SB4CE2TJVV33995KCCJTVDDXIGXAY,361,Primary
88758,12/2/2018 19:11,12/2/2018 19:15,IP Address,67.242.193.194,100,226,TRUE,12/2/2018 19:15,R_1iajKxyVx5bT3y0,,,,,42.70889282,-73.20359802,anonymous,EN,Female,,"USA, MA",Independent,,49-59,172.338,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,4.501,22.556,23.663,5,Control,0,0,172.338,0,A3I55L67X0MWC4,3TDXMTX3CBU5QC87VDV6AGOCDMR6IM,246,Primary
89158,12/2/2018 19:07,12/2/2018 19:10,IP Address,128.138.65.87,100,180,TRUE,12/2/2018 19:10,R_1NmPf3Ej0t3hIji,,,,,40.01499939,-105.2705994,anonymous,EN,Male,,USA Colorado,Democratic,,18-24,,53.021,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,3,4,3,37.579,83.432,84.196,5,Treatment,0,0,53.021,0,A8Y1SSHOVABXZ,36ZN444YTRYVFIEBV9H0RGA3YMJIOL,194,Primary
89463,12/2/2018 19:20,12/2/2018 19:22,IP Address,207.189.25.110,100,97,TRUE,12/2/2018 19:22,R_PBWW61NXrBYrAu5,,,,,38.9066925,-77.03119659,anonymous,EN,Male,,us,Republican,,36-48,4.132,,Tuberculosis is no longer a health issue.,Yes,5,5,5,1.873,9.22,12.142,5,Control,0,0,4.132,0,A3TJV6KCB2XCTE,323Q6SJS8IG1DAQYQOGP4A0A68HHF9,134,Primary
89983,12/2/2018 19:20,12/2/2018 19:21,IP Address,100.14.61.234,100,64,TRUE,12/2/2018 19:21,R_2UWXu7Vvqt8fQ4n,,,,,39.94410706,-75.58820343,anonymous,EN,Male,,"PA, USA",Independent,,26-35,9.955,,There is a single global strategy for tuberculosis treatment worldwide,Yes,4,4,1,13.774,28.038,28.719,5,Control,0,0,9.955,0,A3I742U8CHU2O6,30ZX6P7VF8VD3M9CQT43W4M0AWGJ2W,93,Primary
90275,12/2/2018 19:05,12/2/2018 19:11,IP Address,70.134.39.78,100,327,TRUE,12/2/2018 19:11,R_Y0sLSTSQZNVtHkl,,,,,33.65809631,-95.53790283,anonymous,EN,Female,,USA Texas,Republican,,36-48,,290.231,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,3.574,12.702,13.878,5,Treatment,0,0,290.231,0,A31JM9RECQGYEX,34BBWHLWHAB3KRNDMV8A8ANP1OHWIA,421,Primary
90517,12/2/2018 19:09,12/2/2018 19:14,IP Address,66.41.62.183,100,299,TRUE,12/2/2018 19:14,R_2fJqP2dGB5ObvPi,,,,,41.90080261,-88.75479889,anonymous,EN,Male,,"Illinois, USA",Democratic,,26-35,176.054,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,3,3,40.452,55.433,65.714,10,Control,9.296,159.908,176.054,5,A3ATU3VULAB7K2,3GD6L00D3SXWF9X1AMHH7D4CMKUM1J,344,Primary
91047,12/2/2018 18:58,12/2/2018 19:00,IP Address,45.20.238.42,100,134,TRUE,12/2/2018 19:00,R_eY8SJV07jiB92KJ,,,,,30.17160034,-95.49849701,anonymous,EN,Female,,USA - Texas,Republican,,36-48,,24.852,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,5,5,10.36,78.055,78.769,7,Treatment,13.631,18.166,24.852,2,AIL936EM93KYJ,3ITXP059PWJ68LQAK8J9NMZ48Q9JST,146,Primary
91561,12/2/2018 19:14,12/2/2018 19:28,IP Address,104.48.165.182,100,836,TRUE,12/2/2018 19:28,R_2QneHpeZN2WbMZq,,,,,40.96369934,-81.4210968,anonymous,EN,Male,,"United States of America, Ohio",Independent,,49-59,,724.719,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,4,18.333,38.981,41.071,7,Treatment,113.7,723.534,724.719,23,AI9NU164TZ4Q7,3YDTZAI2WXGGBJ8V4IHLLJNC0TB418,913,Primary
91580,12/2/2018 19:03,12/2/2018 19:04,IP Address,74.221.7.144,100,74,TRUE,12/2/2018 19:04,R_1jcw37dsoeMy3Pt,,,,,35.44119263,-89.77809906,anonymous,EN,Male,,"TN, US",Democratic,,36-48,,24.078,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,4,5.74,27.449,30.013,5,Treatment,0,0,24.078,0,,,,Primary
91659,12/2/2018 19:08,12/2/2018 19:10,IP Address,108.40.120.206,100,107,TRUE,12/2/2018 19:10,R_23VUfp6XdT0M8cp,,,,,39.27259827,-76.86139679,anonymous,EN,Female,,usa MD,Independent,,26-35,64.834,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,2,5.957,20.553,21.022,15,Control,3.735,64.325,64.834,14,ANMD34DNHLOLC,3PW9OPU9PQK685T804YXS4QEGFD218,119,Primary
91763,12/2/2018 18:56,12/2/2018 19:00,IP Address,198.255.170.116,100,253,TRUE,12/2/2018 19:00,R_PLsF3Qw5i1m4a8F,,,,,43.9743042,-75.91220093,anonymous,EN,Female,,"USA, New York",Independent,,18-24,,172.852,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,4,25.473,50.364,50.877,9,Treatment,10.412,171.187,172.852,10,A3H3EOO4F0WKAD,3F0BG9B9MPNAKC1HI5M12IIWYG57YO,269,Primary
91807,12/2/2018 19:10,12/2/2018 19:14,IP Address,71.84.184.163,100,236,TRUE,12/2/2018 19:14,R_sZpIwDdbMlgG3nP,,,,,46.21090698,-119.1679993,anonymous,EN,Female,,"Washington, United States of America",Republican,,26-35,171.156,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,4.484,18.302,19.087,18,Control,2.001,169.646,171.156,53,A2UX1I209LML50,3TVRFO09GKFKZS09H31929TORUJXLK,260,Primary
91870,12/2/2018 19:07,12/2/2018 19:08,IP Address,104.6.56.126,100,78,TRUE,12/2/2018 19:08,R_1N3vQxmNHkcvxCE,,,,,30.42120361,-86.89260101,anonymous,EN,Female,,United States,Democratic,,26-35,,15.85,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,3,3,5.877,28.422,29.192,18,Treatment,1.755,12.824,15.85,7,A1KRMY3L3ABGJQ,317HQ483I7SDXXEZUUHNCRAY8CENIB,109,Primary
91894,12/2/2018 19:08,12/2/2018 19:18,IP Address,71.235.67.167,100,577,TRUE,12/2/2018 19:18,R_UbvodWNjeSdvY5z,,,,,41.831604,-72.72489929,anonymous,EN,Male,,"United States, Connecticut",Democratic,,49-59,,434.234,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,3,3,28.178,61.223,63.198,7,Treatment,0,0,434.234,0,A2R0DIZIT0E9ET,3GU1KF0O4I13DAC64Z2YUTBGD1WBPN,624,Primary
92549,12/2/2018 19:12,12/2/2018 19:17,IP Address,50.39.185.7,100,317,TRUE,12/2/2018 19:17,R_1nUwwwuBGUQWRpe,,,,,45.45050049,-122.8652039,anonymous,EN,Female,,"US, Oregon",Democratic,,26-35,,258.686,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,5,4,3,2.82,27.193,28.136,9,Treatment,3.704,256.455,258.686,13,AC18RJKAR5W5D,3E47SOBEYQWU6TH85489WGGM982CIK,337,Primary
92827,12/2/2018 18:56,12/2/2018 19:01,IP Address,24.251.87.43,100,255,TRUE,12/2/2018 19:01,R_1GUewFuqr5ITMOX,,,,,33.43209839,-112.3438034,anonymous,EN,Female,,USA Phoenix,Democratic,,36-48,24.235,,There is a single global strategy for tuberculosis treatment worldwide,Maybe,3,3,3,4.754,30.578,31.655,8,Control,22.518,22.518,24.235,1,A3EXKSF0TKZE1S,37W3JXSD668PAR2IQDUDUYHDR7DYWG,274,Primary
93128,12/2/2018 18:57,12/2/2018 19:00,IP Address,47.222.113.75,100,186,TRUE,12/2/2018 19:00,R_uwt25liuU7Q0onf,,,,,32.74909973,-96.45980072,anonymous,EN,Female,,Texas United States,Independent,,18-24,140.339,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,2,3.02,16.674,17.297,5,Control,0,0,140.339,0,A3AD4H3PWLWK21,3D8YOU6S9EKAZ337PUKKTJCN7HA6UQ,198,Primary
93519,12/2/2018 19:18,12/2/2018 19:21,IP Address,67.160.103.66,100,198,TRUE,12/2/2018 19:21,R_tFnR4ajqbQ1ZVNT,,,,,47.63009644,-122.2971954,anonymous,EN,Male,,USA,Democratic,,36-48,147.592,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,12.535,28.833,30.198,5,Control,0,0,147.592,0,A2SPWTVMTEV8G6,3Z4XG4ZF48RPKLGQNES5X47I7UN8XC,220,Primary
93791,12/2/2018 19:07,12/2/2018 19:10,IP Address,73.168.248.73,100,142,TRUE,12/2/2018 19:10,R_2wBqV9kQSQiFbIv,,,,,42.21659851,-89.05120087,anonymous,EN,Female,,"USA, IL",Democratic,,26-35,91.481,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,3,3,3,2.778,16.626,18.388,7,Control,14.234,89.2,91.481,31,A3LMCFV79DBWJR,3OONKJ5DKCJLSA05PZPJ5T6Q3WZOBI,186,Primary
93986,12/2/2018 19:13,12/2/2018 19:16,IP Address,208.95.49.163,100,144,TRUE,12/2/2018 19:16,R_bx8sugRic7qKhMJ,,,,,37.38250732,-79.2181015,anonymous,EN,Male,,USA - CT,Independent,,26-35,,98.241,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,4,1.994,7.142,15.467,5,Treatment,0,0,98.241,0,A1767F572WVYDI,3137ONMDKG5V70VRB7E11S39F7NGEP,156,Primary
94041,12/2/2018 18:56,12/2/2018 18:58,IP Address,73.254.231.187,100,153,TRUE,12/2/2018 18:58,R_1mkp6r5buWV067c,,,,,47.75419617,-122.2474976,anonymous,EN,Female,,United States Washington,Democratic,,36-48,85.597,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,2.875,16.484,17.107,18,Control,3.574,84.771,85.597,17,A88KBH3EMCGNJ,3IOEN3P9S7JUQ6C9N6A0IH7QWKC61Q,183,Primary
94677,12/2/2018 18:59,12/2/2018 19:03,IP Address,69.24.181.47,100,206,TRUE,12/2/2018 19:03,R_1jdlnw94aA8xaoG,,,,,44.15379333,-93.9960022,anonymous,EN,Female,,"MN, USA",Democratic,,26-35,,173.7,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,4,2.059,12.851,13.512,9,Treatment,0.587,131.182,173.7,2,AT0COJ1G23ZB0,31N2WW6R9RQMJ2JZB3RN0GZ0N3U3FJ,218,Primary
95166,12/2/2018 18:55,12/2/2018 19:02,IP Address,174.196.129.65,100,423,TRUE,12/2/2018 19:02,R_3lsRZspOrmQ4ArT,,,,,35.79910278,-83.8852005,anonymous,EN,Male,,Tennessee,Democratic,,36-48,338.437,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,5,5,8.182,37.106,37.312,9,Control,0,0,338.437,0,A1YMIA0664RNFF,3L2IS5HSFAII6O9ZOB61VUY927YUNN,441,Primary
96575,12/2/2018 19:06,12/2/2018 19:11,IP Address,76.97.137.20,100,345,TRUE,12/2/2018 19:11,R_3kvKo8CVEjPp57a,,,,,33.87690735,-83.89679718,anonymous,EN,Female,,USA GA,Independent,,36-48,273.832,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,13.91,35.454,36.863,8,Control,22.422,231.561,273.832,6,A2LH2CAU6CXVW,39GHHAVOMFRN60OZU7NRPJJYUA84J9,751,Primary
96626,12/2/2018 19:03,12/2/2018 19:05,IP Address,65.31.121.104,100,147,TRUE,12/2/2018 19:05,R_1r043bYAFUHlgWv,,,,,41.2315979,-80.4992981,anonymous,EN,Male,,"pennsylvania, usa",Independent,,18-24,73.099,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,5,4,7.944,24.725,25.323,5,Control,0,0,73.099,0,A2HUAT1WZ9U4Z,3NPFYT4IZC44D0M86C4TPHOGVDVXGC,162,Primary
97018,12/2/2018 18:59,12/2/2018 19:00,IP Address,47.196.125.166,100,52,TRUE,12/2/2018 19:00,R_33d990XJmVmvvjQ,,,,,27.90559387,-82.2881012,anonymous,EN,Male,,Floridq,Independent,,26-35,,11.442,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,5,4,4,0.307,17.684,18,24,Treatment,0.603,10.634,11.442,4,A2IUT0610X9CV0,3EWIJTFFVO7YWWK6X5PYG0GT8QU0E2,246,Primary
97220,12/2/2018 19:09,12/2/2018 19:20,IP Address,65.175.239.8,100,621,TRUE,12/2/2018 19:20,R_2cexUp9v4NyrhGm,,,,,43.20269775,-71.03769684,anonymous,EN,Male,,"Usa, nashua ",Independent,,26-35,,459.295,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,1,3,1.431,42.901,43.856,34,Treatment,0.735,458.585,459.295,173,A3Q3PCMTLK6JF1,35LDD5557A4YLAJNIWNZCS0BVQUKMK,642,Primary
97276,12/2/2018 19:13,12/2/2018 19:17,IP Address,73.0.86.58,100,236,TRUE,12/2/2018 19:17,R_AKCEaEzS1FEgJax,,,,,26.29969788,-80.18099976,anonymous,EN,Male,,"USA, Florida",Independent,,26-35,,160.617,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Yes,4,4,3,8.167,34.534,36.1,9,Treatment,0,0,160.617,0,A2XQ3P6M9NZNYB,32ZKVD547FNW6L7J615RHQ8F855B3C,356,Primary
98213,12/2/2018 19:16,12/2/2018 19:19,IP Address,73.132.19.8,100,147,TRUE,12/2/2018 19:19,R_1hMsmj3nrN8FJWm,,,,,38.81570435,-77.62159729,anonymous,EN,Male,,"United States, Virginia",Democratic,,26-35,97.097,,Tuberculosis could be wiped if we treated it with the same strategy in poor countries as we do in healthy countries.,Maybe,4,4,3,2.35,19.864,21.422,6,Control,0,0,97.097,0,ADI3J1D1WQIO3,3COPXFW7XBC46DG0ACFRTWU60V7KPI,171,Primary
