HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3MMN5BL1WZ4SPCBGXQV0V6J9K44M37,A37QEBDK240IFZ,Approved,Sun Dec 02 17:53:52 PST 2018,Sun Dec 02 17:55:13 PST 2018,Mon Dec 03 17:55:13 PST 2018,2018-12-04 01:55:15 UTC,,,81,100% (1/1),100% (1/1),100% (1/1),84360,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3MMN5BL1WZ4SPCBGXQV0V6J9K453MP,A1FZUMTKH5X5YQ,Approved,Sun Dec 02 17:56:42 PST 2018,Sun Dec 02 17:58:55 PST 2018,Mon Dec 03 17:58:55 PST 2018,2018-12-04 01:59:14 UTC,,,133,100% (1/1),100% (1/1),100% (1/1),12840,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3MX2NQ3YC9U6X3XOPGL2LKXR54FX5S,A83DI5Q5K6F1F,Approved,Sun Dec 02 17:55:19 PST 2018,Sun Dec 02 17:57:56 PST 2018,Mon Dec 03 17:57:56 PST 2018,2018-12-04 01:58:14 UTC,,,157,100% (1/1),100% (1/1),100% (1/1),44837,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3MX2NQ3YC9U6X3XOPGL2LKXR54H5X2,A2J7XOAS72YN0,Approved,Sun Dec 02 17:59:29 PST 2018,Sun Dec 02 18:05:01 PST 2018,Mon Dec 03 18:05:01 PST 2018,2018-12-04 02:05:14 UTC,,,332,100% (1/1),100% (1/1),100% (1/1),47537,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3NC5L260MOMB5RCLU1BFOJXBIUPFOP,A1X1D9WEWHZOHE,Approved,Sun Dec 02 17:58:23 PST 2018,Sun Dec 02 18:01:54 PST 2018,Mon Dec 03 18:01:54 PST 2018,2018-12-04 02:02:14 UTC,,,211,100% (1/1),100% (1/1),100% (1/1),30327,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3NLZY2D53PP0QVZXVP6H81XVURZLQE,A2QSV66PBS6UE0,Approved,Sun Dec 02 18:20:49 PST 2018,Sun Dec 02 18:23:23 PST 2018,Mon Dec 03 18:23:23 PST 2018,2018-12-04 02:24:13 UTC,,,154,100% (1/1),100% (1/1),100% (1/1),66916,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3NPFYT4IZC44D0M86C4TPHOGVDVXGC,A2HUAT1WZ9U4Z,Approved,Sun Dec 02 18:03:07 PST 2018,Sun Dec 02 18:05:49 PST 2018,Mon Dec 03 18:05:49 PST 2018,2018-12-04 02:06:14 UTC,,,162,100% (1/1),100% (1/1),100% (1/1),96626,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3NS0A6KXC48TIVMN7USEM24R3DRGZQ,AOS2PVHT2HYTL,Approved,Sun Dec 02 17:53:35 PST 2018,Sun Dec 02 18:00:03 PST 2018,Mon Dec 03 18:00:03 PST 2018,2018-12-04 02:00:14 UTC,,,388,100% (1/1),100% (1/1),100% (1/1),56946,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3O7L7BFSHEP93R1M1VE4M4GPUKAEIA,A28XLL4XG4PSMS,Approved,Sun Dec 02 17:53:19 PST 2018,Sun Dec 02 18:00:20 PST 2018,Mon Dec 03 18:00:20 PST 2018,2018-12-04 02:01:13 UTC,,,421,100% (1/1),100% (1/1),100% (1/1),68230,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3OF2M9AATGOYKHI6XLDTKUWKAUCKZ1,AS7ZK30LXDC46,Approved,Sun Dec 02 18:10:18 PST 2018,Sun Dec 02 18:13:03 PST 2018,Mon Dec 03 18:13:03 PST 2018,2018-12-04 02:13:13 UTC,,,165,100% (1/1),100% (1/1),100% (1/1),11628,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3OONKJ5DKCJLSA05PZPJ5T6Q3WZBO5,A352QLA6AIP5J2,Approved,Sun Dec 02 18:04:29 PST 2018,Sun Dec 02 18:06:52 PST 2018,Mon Dec 03 18:06:52 PST 2018,2018-12-04 02:07:14 UTC,,,143,100% (1/1),100% (1/1),100% (1/1),85593,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3OONKJ5DKCJLSA05PZPJ5T6Q3WZOBI,A3LMCFV79DBWJR,Approved,Sun Dec 02 18:07:38 PST 2018,Sun Dec 02 18:10:44 PST 2018,Mon Dec 03 18:10:44 PST 2018,2018-12-04 02:11:14 UTC,,,186,100% (1/1),100% (1/1),100% (1/1),93791,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3PB5A5BD0V6AYLGHOZ0VVIBSTKG7GR,AGBDM3NKRKXBQ,Approved,Sun Dec 02 18:01:24 PST 2018,Sun Dec 02 18:04:43 PST 2018,Mon Dec 03 18:04:43 PST 2018,2018-12-04 02:05:14 UTC,,,199,100% (1/1),100% (1/1),100% (1/1),67943,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3PW9OPU9PQK685T804YXS4QEGFC126,A18BT8WUOEL92Z,Approved,Sun Dec 02 18:04:34 PST 2018,Sun Dec 02 18:06:28 PST 2018,Mon Dec 03 18:06:28 PST 2018,2018-12-04 02:07:13 UTC,,,114,100% (1/1),100% (1/1),100% (1/1),67950,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3PW9OPU9PQK685T804YXS4QEGFD218,ANMD34DNHLOLC,Approved,Sun Dec 02 18:08:19 PST 2018,Sun Dec 02 18:10:18 PST 2018,Mon Dec 03 18:10:18 PST 2018,2018-12-04 02:11:13 UTC,,,119,100% (1/1),100% (1/1),100% (1/1),91659,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3PWWM24LHSYOJ5DTZP7C7EDMULL28U,A24WNCSYE5KL5Y,Approved,Sun Dec 02 18:15:39 PST 2018,Sun Dec 02 18:23:34 PST 2018,Mon Dec 03 18:23:34 PST 2018,2018-12-04 02:24:13 UTC,,,475,100% (1/1),100% (1/1),100% (1/1),52728,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3Q5C1WP23M1Y72CVIN0VQBTQ0P1519,APF1EAZT104LQ,Approved,Sun Dec 02 17:55:33 PST 2018,Sun Dec 02 18:01:47 PST 2018,Mon Dec 03 18:01:47 PST 2018,2018-12-04 02:02:14 UTC,,,374,100% (1/1),100% (1/1),100% (1/1),79855,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3QBD8R3Z21J17BFWAKFWXF0KT4LO4F,AHBZBMP4UQM59,Approved,Sun Dec 02 18:17:23 PST 2018,Sun Dec 02 18:22:01 PST 2018,Mon Dec 03 18:22:01 PST 2018,2018-12-04 02:22:14 UTC,,,278,100% (1/1),100% (1/1),100% (1/1),40412,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3QEMNNSB2XZ7M16QM9ZNPX8VGSZD7M,AA5JX15B6CHPD,Approved,Sun Dec 02 17:57:57 PST 2018,Sun Dec 02 18:05:36 PST 2018,Mon Dec 03 18:05:36 PST 2018,2018-12-04 02:06:13 UTC,,,459,100% (1/1),100% (1/1),100% (1/1),76411,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3QJOXOW4XJRVZARDMACWEXN6BT3ME7,A2XRYF0L5ACD2E,Approved,Sun Dec 02 18:28:17 PST 2018,Sun Dec 02 18:33:17 PST 2018,Mon Dec 03 18:33:17 PST 2018,2018-12-04 02:34:13 UTC,,,300,100% (1/1),100% (1/1),100% (1/1),18746,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3QJOXOW4XJRVZARDMACWEXN6BTWEMS,A25XNV0TXOUJZS,Approved,Sun Dec 02 18:01:44 PST 2018,Sun Dec 02 18:03:09 PST 2018,Mon Dec 03 18:03:09 PST 2018,2018-12-04 02:03:15 UTC,,,85,100% (1/1),100% (1/1),100% (1/1),56949,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3QJOXOW4XJRVZARDMACWEXN6BTZEMV,A39KVTVXJ5FU61,Approved,Sun Dec 02 18:11:53 PST 2018,Sun Dec 02 18:13:31 PST 2018,Mon Dec 03 18:13:31 PST 2018,2018-12-04 02:14:13 UTC,,,98,100% (1/1),100% (1/1),100% (1/1),81929,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3QL2OFSM96IMKUSZ2KL11OC3V7RCNV,A36FU15ZXAZ81F,Approved,Sun Dec 02 17:54:17 PST 2018,Sun Dec 02 18:01:36 PST 2018,Mon Dec 03 18:01:36 PST 2018,2018-12-04 02:02:14 UTC,,,439,100% (1/1),100% (1/1),100% (1/1),62859,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3R0T90IZ1SCGA2BDFG86B436UV6CGO,A1UEX245I12ZH7,Approved,Sun Dec 02 17:57:26 PST 2018,Sun Dec 02 18:04:30 PST 2018,Mon Dec 03 18:04:30 PST 2018,2018-12-04 02:05:13 UTC,,,424,100% (1/1),100% (1/1),100% (1/1),65606,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3R2PKQ87NW87FFTZIT2NZCLY3M6IM8,A1WOFSTPXHWVF1,Approved,Sun Dec 02 18:13:19 PST 2018,Sun Dec 02 18:16:09 PST 2018,Mon Dec 03 18:16:09 PST 2018,2018-12-04 02:16:13 UTC,,,170,100% (1/1),100% (1/1),100% (1/1),66775,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3R2UR8A0IAGS5D36UVH1UQXIMZLXOY,AV22FQTJNBUZT,Approved,Sun Dec 02 17:59:09 PST 2018,Sun Dec 02 18:09:54 PST 2018,Mon Dec 03 18:09:54 PST 2018,2018-12-04 02:10:14 UTC,,,645,100% (1/1),100% (1/1),100% (1/1),72234,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3R2UR8A0IAGS5D36UVH1UQXIMZOXO1,A2FBJV1VAI9SQ6,Approved,Sun Dec 02 18:10:36 PST 2018,Sun Dec 02 18:13:04 PST 2018,Mon Dec 03 18:13:04 PST 2018,2018-12-04 02:13:13 UTC,,,148,100% (1/1),100% (1/1),100% (1/1),64039,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3R6BYFZZP7CYZ0QDVSYB7WO4UYYFXY,A4JP9GRM1AZPS,Approved,Sun Dec 02 18:13:18 PST 2018,Sun Dec 02 18:19:23 PST 2018,Mon Dec 03 18:19:23 PST 2018,2018-12-04 02:20:13 UTC,,,365,100% (1/1),100% (1/1),100% (1/1),62776,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3R6P78PK7KBXWJDO123W0E3AIH5GTA,AZ79FR04OLJX8,Approved,Sun Dec 02 17:53:31 PST 2018,Sun Dec 02 18:02:50 PST 2018,Mon Dec 03 18:02:50 PST 2018,2018-12-04 02:03:14 UTC,,,559,100% (1/1),100% (1/1),100% (1/1),31755,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3R6P78PK7KBXWJDO123W0E3AIHBTGT,A49A0FF6ZXYDU,Approved,Sun Dec 02 18:17:41 PST 2018,Sun Dec 02 18:22:37 PST 2018,Mon Dec 03 18:22:37 PST 2018,2018-12-04 02:23:13 UTC,,,296,100% (1/1),100% (1/1),100% (1/1),57956,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3R9WASFE2ZGN4VQSWAMW4H4F2YVFZU,A1BMZUNL98C5GL,Approved,Sun Dec 02 18:10:37 PST 2018,Sun Dec 02 18:11:59 PST 2018,Mon Dec 03 18:11:59 PST 2018,2018-12-04 02:12:13 UTC,,,82,100% (1/1),100% (1/1),100% (1/1),15138,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3RXCAC0YIRPEYZL0Y4S19I7N44NG8O,A1DUH3RLI00YQM,Approved,Sun Dec 02 18:06:19 PST 2018,Sun Dec 02 18:13:11 PST 2018,Mon Dec 03 18:13:11 PST 2018,2018-12-04 02:13:13 UTC,,,412,100% (1/1),100% (1/1),100% (1/1),45838,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3RXPCZQMQPBWNZ1FZJJMU8KFQYGG13,A3LSJIDK2AO2MB,Approved,Sun Dec 02 18:02:52 PST 2018,Sun Dec 02 18:07:09 PST 2018,Mon Dec 03 18:07:09 PST 2018,2018-12-04 02:07:14 UTC,,,257,100% (1/1),100% (1/1),100% (1/1),26288,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3S06PH7KSR4TBFROXTIEONHID6YD1O,A1QEQOI98976S0,Approved,Sun Dec 02 17:55:11 PST 2018,Sun Dec 02 17:57:03 PST 2018,Mon Dec 03 17:57:03 PST 2018,2018-12-04 01:57:15 UTC,,,112,100% (1/1),100% (1/1),100% (1/1),15842,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3SB4CE2TJVV33995KCCJTVDDXIGXAY,A36Z99NZBX8NQ4,Approved,Sun Dec 02 17:55:17 PST 2018,Sun Dec 02 18:01:18 PST 2018,Mon Dec 03 18:01:18 PST 2018,2018-12-04 02:02:13 UTC,,,361,100% (1/1),100% (1/1),100% (1/1),88540,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3SB4CE2TJVV33995KCCJTVDDXIHAXC,A3I1ZTAZ8X6RW5,Approved,Sun Dec 02 17:56:15 PST 2018,Sun Dec 02 18:01:08 PST 2018,Mon Dec 03 18:01:08 PST 2018,2018-12-04 02:01:15 UTC,,,293,100% (1/1),100% (1/1),100% (1/1),83667,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3SKRO2GZ71R1PLXYPA41S0C8XF0K1D,A120PN22KW0VPY,Approved,Sun Dec 02 18:12:11 PST 2018,Sun Dec 02 18:17:09 PST 2018,Mon Dec 03 18:17:09 PST 2018,2018-12-04 02:17:13 UTC,,,298,100% (1/1),100% (1/1),100% (1/1),72892,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3SUWZRL0MYDTA76LZU5FP1QKLTK6ED,A24U4V1X87FO7B,Approved,Sun Dec 02 18:11:23 PST 2018,Sun Dec 02 18:15:11 PST 2018,Mon Dec 03 18:15:11 PST 2018,2018-12-04 02:15:13 UTC,,,228,100% (1/1),100% (1/1),100% (1/1),80978,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3TDXMTX3CBU5QC87VDV6AGOCDMR6IM,A3I55L67X0MWC4,Approved,Sun Dec 02 18:11:32 PST 2018,Sun Dec 02 18:15:38 PST 2018,Mon Dec 03 18:15:38 PST 2018,2018-12-04 02:16:13 UTC,,,246,100% (1/1),100% (1/1),100% (1/1),88758,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3TEM0PF1Q5XT4Q661AEEAIY88EZD0S,A2D5ZDBVZGVF1Z,Approved,Sun Dec 02 18:19:40 PST 2018,Sun Dec 02 18:31:10 PST 2018,Mon Dec 03 18:31:10 PST 2018,2018-12-04 02:31:13 UTC,,,690,100% (1/1),100% (1/1),100% (1/1),56920,,
3FI30CQHVKJSGKW7Z1YN09PC3N9B68,36872VQHZ42V7MBLIPXPIFK08KK9MC,Answer Survey About An Article,Give us your opinion about an article,"survey, demographics, article",$0.40 ,Sun Dec 02 17:52:43 PST 2018,200,BatchId:3457539;OriginalHitTemplateId:920937340;,1500,86400,Sun Dec 02 19:16:04 PST 2018,,,3TMFV4NEP8EAVLB0D9WJVLTBYSCW82,A2E1VIMBTA6WBG,Approved,Sun Dec 02 18:04:30 PST 2018,Sun Dec 02 18:10:12 PST 2018,Mon Dec 03 18:10:12 PST 2018,2018-12-04 02:10:15 UTC,,,342,100% (1/1),100% (1/1),100% (1/1),77614,,
